failure_id,device_id,timestamp,failure_type,severity,downtime_minutes
13828,D0422,2026-01-19 09:00:00,Communication Failure,Minor,162
13829,D0422,2026-01-19 16:00:00,Firmware Crash,Minor,48
13830,D0422,2026-01-21 02:00:00,Communication Failure,Minor,175
13831,D0422,2026-01-21 09:00:00,Communication Failure,Minor,228
13832,D0422,2026-01-27 09:00:00,Communication Failure,Minor,142
13833,D0422,2026-01-27 10:00:00,Communication Failure,Minor,79
13834,D0422,2026-01-30 04:00:00,Communication Failure,Minor,31
13835,D0422,2026-02-02 12:00:00,Firmware Crash,Minor,120
13836,D0422,2026-02-04 12:00:00,Communication Failure,Minor,216
13837,D0422,2026-02-07 00:00:00,Communication Failure,Minor,17
13838,D0422,2026-02-11 13:00:00,Firmware Crash,Minor,83
13839,D0422,2026-02-14 12:00:00,Firmware Crash,Minor,105
13840,D0422,2026-02-16 04:00:00,Communication Failure,Minor,68
13841,D0422,2026-02-16 17:00:00,Firmware Crash,Minor,153
13842,D0422,2026-02-24 00:00:00,Communication Failure,Minor,67
13843,D0422,2026-02-24 19:00:00,Communication Failure,Minor,223
13844,D0422,2026-02-28 15:00:00,Firmware Crash,Minor,76
13845,D0422,2026-03-02 16:00:00,Firmware Crash,Minor,224
13846,D0422,2026-03-05 16:00:00,Communication Failure,Minor,170
13847,D0422,2026-03-10 01:00:00,Communication Failure,Minor,182
13848,D0422,2026-03-10 14:00:00,Communication Failure,Minor,179
13849,D0422,2026-03-15 08:00:00,Communication Failure,Minor,69
13850,D0422,2026-03-18 15:00:00,Communication Failure,Minor,162
13851,D0422,2026-03-19 06:00:00,Communication Failure,Minor,189
13852,D0422,2026-03-23 22:00:00,Communication Failure,Minor,31
13853,D0422,2026-03-28 14:00:00,Firmware Crash,Minor,205
13854,D0422,2026-03-29 14:00:00,Firmware Crash,Minor,165
13855,D0423,2026-01-03 18:00:00,Communication Failure,Minor,105
13856,D0423,2026-01-06 03:00:00,Communication Failure,Minor,32
13857,D0423,2026-01-14 08:00:00,Communication Failure,Minor,66
13858,D0423,2026-01-14 22:00:00,Communication Failure,Minor,218
13859,D0423,2026-01-15 23:00:00,Communication Failure,Minor,103
13860,D0423,2026-01-16 23:00:00,Communication Failure,Minor,66
13861,D0423,2026-01-17 15:00:00,Firmware Crash,Minor,20
13862,D0423,2026-01-18 19:00:00,Communication Failure,Minor,73
13863,D0423,2026-01-20 13:00:00,Communication Failure,Minor,179
13864,D0423,2026-01-23 00:00:00,Communication Failure,Minor,95
13865,D0423,2026-01-23 18:00:00,Communication Failure,Minor,22
13866,D0423,2026-01-28 06:00:00,Communication Failure,Minor,173
13867,D0423,2026-02-05 17:00:00,Firmware Crash,Minor,118
13868,D0423,2026-02-05 18:00:00,Communication Failure,Minor,170
13869,D0423,2026-02-06 01:00:00,Communication Failure,Minor,215
13870,D0423,2026-02-08 14:00:00,Firmware Crash,Minor,45
13871,D0423,2026-02-13 17:00:00,Communication Failure,Minor,188
13872,D0423,2026-02-18 14:00:00,Communication Failure,Minor,120
13873,D0423,2026-02-26 14:00:00,Firmware Crash,Minor,185
13874,D0423,2026-02-27 04:00:00,Communication Failure,Minor,188
13875,D0423,2026-03-01 13:00:00,Firmware Crash,Minor,224
13876,D0423,2026-03-03 10:00:00,Communication Failure,Minor,211
13877,D0423,2026-03-04 12:00:00,Communication Failure,Minor,88
13878,D0423,2026-03-04 17:00:00,Firmware Crash,Minor,104
13879,D0423,2026-03-04 20:00:00,Communication Failure,Minor,174
13880,D0423,2026-03-05 14:00:00,Firmware Crash,Minor,154
13881,D0423,2026-03-06 13:00:00,Firmware Crash,Minor,15
13882,D0423,2026-03-08 14:00:00,Firmware Crash,Minor,32
13883,D0423,2026-03-13 10:00:00,Communication Failure,Minor,183
13884,D0423,2026-03-17 03:00:00,Communication Failure,Minor,86
13885,D0423,2026-03-17 15:00:00,Firmware Crash,Minor,190
13886,D0423,2026-03-20 18:00:00,Communication Failure,Minor,117
13887,D0423,2026-03-20 20:00:00,Communication Failure,Minor,90
13888,D0423,2026-03-21 17:00:00,Firmware Crash,Minor,226
13889,D0423,2026-03-27 16:00:00,Firmware Crash,Minor,130
13890,D0423,2026-03-29 14:00:00,Communication Failure,Minor,90
13891,D0423,2026-03-30 16:00:00,Communication Failure,Minor,194
13892,D0424,2026-01-01 03:00:00,Communication Failure,Minor,156
13893,D0424,2026-01-07 23:00:00,Communication Failure,Minor,143
13894,D0424,2026-01-13 17:00:00,Communication Failure,Minor,170
13895,D0424,2026-01-13 21:00:00,Communication Failure,Minor,51
13896,D0424,2026-01-16 12:00:00,Firmware Crash,Minor,60
13897,D0424,2026-01-16 17:00:00,Firmware Crash,Minor,167
13898,D0424,2026-01-17 05:00:00,Communication Failure,Minor,165
13899,D0424,2026-01-20 00:00:00,Communication Failure,Minor,90
13900,D0424,2026-01-22 17:00:00,Firmware Crash,Minor,183
13901,D0424,2026-01-24 15:00:00,Firmware Crash,Minor,124
13902,D0424,2026-01-26 15:00:00,Communication Failure,Minor,96
13903,D0424,2026-02-01 02:00:00,Communication Failure,Minor,69
13904,D0424,2026-02-01 09:00:00,Communication Failure,Minor,239
13905,D0424,2026-02-01 13:00:00,Communication Failure,Minor,52
13906,D0424,2026-02-05 16:00:00,Firmware Crash,Minor,191
13907,D0424,2026-02-06 19:00:00,Communication Failure,Minor,28
13908,D0424,2026-02-06 23:00:00,Communication Failure,Minor,13
13909,D0424,2026-02-08 23:00:00,Communication Failure,Minor,227
13910,D0424,2026-02-10 16:00:00,Communication Failure,Minor,20
13911,D0424,2026-02-11 17:00:00,Firmware Crash,Minor,175
13912,D0424,2026-02-12 06:00:00,Communication Failure,Minor,77
13913,D0424,2026-02-13 01:00:00,Communication Failure,Minor,40
13914,D0424,2026-02-14 16:00:00,Firmware Crash,Minor,183
13915,D0424,2026-02-16 12:00:00,Communication Failure,Minor,163
13916,D0424,2026-02-17 15:00:00,Communication Failure,Minor,155
13917,D0424,2026-02-19 15:00:00,Communication Failure,Minor,170
13918,D0424,2026-02-21 19:00:00,Communication Failure,Minor,43
13919,D0424,2026-02-23 09:00:00,Communication Failure,Minor,219
13920,D0424,2026-02-28 21:00:00,Communication Failure,Minor,147
13921,D0424,2026-03-02 12:00:00,Firmware Crash,Minor,133
13922,D0424,2026-03-12 19:00:00,Communication Failure,Minor,51
13923,D0424,2026-03-13 14:00:00,Communication Failure,Minor,212
13924,D0424,2026-03-20 04:00:00,Communication Failure,Minor,179
13925,D0424,2026-03-24 04:00:00,Communication Failure,Minor,52
13926,D0424,2026-03-25 00:00:00,Communication Failure,Minor,147
13927,D0424,2026-03-26 07:00:00,Communication Failure,Minor,99
13928,D0424,2026-03-30 10:00:00,Communication Failure,Minor,78
13929,D0425,2026-01-03 03:00:00,Communication Failure,Minor,103
13930,D0425,2026-01-07 13:00:00,Firmware Crash,Minor,136
13931,D0425,2026-01-08 03:00:00,Communication Failure,Minor,188
13932,D0425,2026-01-08 05:00:00,Communication Failure,Minor,80
13933,D0425,2026-01-08 15:00:00,Firmware Crash,Minor,83
13934,D0425,2026-01-10 13:00:00,Communication Failure,Minor,62
13935,D0425,2026-01-11 08:00:00,Communication Failure,Minor,230
13936,D0425,2026-01-15 16:00:00,Firmware Crash,Minor,96
13937,D0425,2026-01-17 00:00:00,Communication Failure,Minor,80
13938,D0425,2026-01-20 16:00:00,Firmware Crash,Minor,171
13939,D0425,2026-01-21 03:00:00,Communication Failure,Minor,173
13940,D0425,2026-01-21 08:00:00,Communication Failure,Minor,86
13941,D0425,2026-01-22 19:00:00,Communication Failure,Minor,152
13942,D0425,2026-01-29 08:00:00,Communication Failure,Minor,166
13943,D0425,2026-01-31 11:00:00,Communication Failure,Minor,110
13944,D0425,2026-01-31 23:00:00,Communication Failure,Minor,79
13945,D0425,2026-02-01 12:00:00,Firmware Crash,Minor,60
13946,D0425,2026-02-02 01:00:00,Communication Failure,Minor,204
13947,D0425,2026-02-03 12:00:00,Firmware Crash,Minor,138
13948,D0425,2026-02-05 16:00:00,Communication Failure,Minor,104
13949,D0425,2026-02-09 19:00:00,Communication Failure,Minor,128
13950,D0425,2026-02-13 20:00:00,Communication Failure,Minor,123
13951,D0425,2026-02-14 14:00:00,Communication Failure,Minor,40
13952,D0425,2026-02-16 03:00:00,Communication Failure,Minor,169
13953,D0425,2026-02-19 13:00:00,Firmware Crash,Minor,141
13954,D0425,2026-02-21 12:00:00,Communication Failure,Minor,185
13955,D0425,2026-02-23 19:00:00,Communication Failure,Minor,236
13956,D0425,2026-02-23 21:00:00,Communication Failure,Minor,72
13957,D0425,2026-02-24 05:00:00,Communication Failure,Minor,100
13958,D0425,2026-02-28 14:00:00,Communication Failure,Minor,109
13959,D0425,2026-03-01 15:00:00,Firmware Crash,Minor,43
13960,D0425,2026-03-05 16:00:00,Firmware Crash,Minor,199
13961,D0425,2026-03-06 18:00:00,Communication Failure,Minor,218
13962,D0425,2026-03-09 09:00:00,Communication Failure,Minor,224
13963,D0425,2026-03-10 01:00:00,Communication Failure,Minor,40
13964,D0425,2026-03-10 03:00:00,Communication Failure,Minor,233
13965,D0425,2026-03-12 01:00:00,Communication Failure,Minor,11
13966,D0425,2026-03-14 13:00:00,Communication Failure,Minor,79
13967,D0425,2026-03-27 23:00:00,Communication Failure,Minor,13
13968,D0425,2026-03-28 07:00:00,Communication Failure,Minor,232
13969,D0425,2026-03-29 19:00:00,Communication Failure,Minor,15
13970,D0425,2026-03-30 00:00:00,Communication Failure,Minor,168
13971,D0426,2026-01-03 05:00:00,Communication Failure,Minor,236
13972,D0426,2026-01-03 12:00:00,Firmware Crash,Minor,86
13973,D0426,2026-01-05 14:00:00,Firmware Crash,Minor,64
13974,D0426,2026-01-13 04:00:00,Communication Failure,Minor,90
13975,D0426,2026-01-21 09:00:00,Communication Failure,Minor,185
13976,D0426,2026-01-22 05:00:00,Communication Failure,Minor,180
13977,D0426,2026-01-23 06:00:00,Communication Failure,Minor,182
13978,D0426,2026-01-23 21:00:00,Communication Failure,Minor,38
13979,D0426,2026-01-25 17:00:00,Firmware Crash,Minor,117
13980,D0426,2026-02-01 13:00:00,Firmware Crash,Minor,128
13981,D0426,2026-02-03 13:00:00,Firmware Crash,Minor,178
13982,D0426,2026-02-05 06:00:00,Communication Failure,Minor,163
13983,D0426,2026-02-05 13:00:00,Communication Failure,Minor,35
13984,D0426,2026-02-06 02:00:00,Communication Failure,Minor,95
13985,D0426,2026-02-12 10:00:00,Communication Failure,Minor,148
13986,D0426,2026-02-18 03:00:00,Communication Failure,Minor,48
13987,D0426,2026-02-19 22:00:00,Communication Failure,Minor,180
13988,D0426,2026-02-20 12:00:00,Communication Failure,Minor,200
13989,D0426,2026-02-24 17:00:00,Firmware Crash,Minor,30
13990,D0426,2026-03-01 10:00:00,Communication Failure,Minor,136
13991,D0426,2026-03-02 22:00:00,Communication Failure,Minor,211
13992,D0426,2026-03-08 17:00:00,Firmware Crash,Minor,212
13993,D0426,2026-03-09 23:00:00,Communication Failure,Minor,193
13994,D0426,2026-03-13 18:00:00,Communication Failure,Minor,157
13995,D0426,2026-03-14 13:00:00,Firmware Crash,Minor,229
13996,D0426,2026-03-15 17:00:00,Communication Failure,Minor,37
13997,D0426,2026-03-20 15:00:00,Firmware Crash,Minor,193
13998,D0426,2026-03-21 01:00:00,Communication Failure,Minor,163
13999,D0426,2026-03-24 02:00:00,Communication Failure,Minor,157
14000,D0426,2026-03-28 11:00:00,Communication Failure,Minor,222
14001,D0426,2026-03-29 12:00:00,Firmware Crash,Minor,177
14002,D0426,2026-03-30 03:00:00,Communication Failure,Minor,69
14003,D0427,2026-01-06 15:00:00,Firmware Crash,Minor,154
14004,D0427,2026-01-10 04:00:00,Communication Failure,Minor,235
14005,D0427,2026-01-12 10:00:00,Communication Failure,Minor,83
14006,D0427,2026-01-13 15:00:00,Firmware Crash,Minor,137
14007,D0427,2026-01-16 14:00:00,Communication Failure,Minor,167
14008,D0427,2026-01-17 21:00:00,Communication Failure,Minor,176
14009,D0427,2026-01-20 15:00:00,Communication Failure,Minor,136
14010,D0427,2026-01-23 09:00:00,Communication Failure,Minor,31
14011,D0427,2026-01-24 13:00:00,Firmware Crash,Minor,51
14012,D0427,2026-01-25 03:00:00,Communication Failure,Minor,194
14013,D0427,2026-01-25 17:00:00,Firmware Crash,Minor,188
14014,D0427,2026-01-31 15:00:00,Firmware Crash,Minor,64
14015,D0427,2026-02-03 18:00:00,Communication Failure,Minor,85
14016,D0427,2026-02-06 08:00:00,Communication Failure,Minor,148
14017,D0427,2026-02-08 14:00:00,Communication Failure,Minor,169
14018,D0427,2026-02-10 06:00:00,Communication Failure,Minor,158
14019,D0427,2026-02-12 00:00:00,Communication Failure,Minor,191
14020,D0427,2026-02-16 12:00:00,Firmware Crash,Minor,12
14021,D0427,2026-02-17 16:00:00,Firmware Crash,Minor,66
14022,D0427,2026-02-18 02:00:00,Communication Failure,Minor,193
14023,D0427,2026-02-18 20:00:00,Communication Failure,Minor,224
14024,D0427,2026-02-20 03:00:00,Communication Failure,Minor,164
14025,D0427,2026-02-20 14:00:00,Communication Failure,Minor,21
14026,D0427,2026-02-20 16:00:00,Firmware Crash,Minor,70
14027,D0427,2026-02-21 22:00:00,Communication Failure,Minor,173
14028,D0427,2026-02-23 15:00:00,Firmware Crash,Minor,165
14029,D0427,2026-02-26 09:00:00,Communication Failure,Minor,108
14030,D0427,2026-03-04 03:00:00,Communication Failure,Minor,189
14031,D0427,2026-03-04 11:00:00,Communication Failure,Minor,69
14032,D0427,2026-03-04 14:00:00,Communication Failure,Minor,65
14033,D0427,2026-03-09 17:00:00,Communication Failure,Minor,145
14034,D0427,2026-03-09 21:00:00,Communication Failure,Minor,144
14035,D0427,2026-03-10 13:00:00,Communication Failure,Minor,63
14036,D0427,2026-03-18 16:00:00,Firmware Crash,Minor,61
14037,D0427,2026-03-21 14:00:00,Firmware Crash,Minor,200
14038,D0427,2026-03-31 21:00:00,Communication Failure,Minor,18
14039,D0428,2026-01-03 06:00:00,Communication Failure,Minor,121
14040,D0428,2026-01-04 12:00:00,Firmware Crash,Minor,21
14041,D0428,2026-01-06 21:00:00,Communication Failure,Minor,228
14042,D0428,2026-01-07 12:00:00,Communication Failure,Minor,12
14043,D0428,2026-01-14 02:00:00,Communication Failure,Minor,221
14044,D0428,2026-01-14 11:00:00,Communication Failure,Minor,31
14045,D0428,2026-01-22 06:00:00,Communication Failure,Minor,142
14046,D0428,2026-01-26 23:00:00,Communication Failure,Minor,25
14047,D0428,2026-01-29 13:00:00,Firmware Crash,Minor,121
14048,D0428,2026-01-29 16:00:00,Communication Failure,Minor,76
14049,D0428,2026-02-01 21:00:00,Communication Failure,Minor,176
14050,D0428,2026-02-04 10:00:00,Communication Failure,Minor,118
14051,D0428,2026-02-04 17:00:00,Firmware Crash,Minor,194
14052,D0428,2026-02-07 15:00:00,Communication Failure,Minor,187
14053,D0428,2026-02-07 17:00:00,Firmware Crash,Minor,31
14054,D0428,2026-02-07 21:00:00,Communication Failure,Minor,67
14055,D0428,2026-02-08 14:00:00,Communication Failure,Minor,145
14056,D0428,2026-02-09 16:00:00,Communication Failure,Minor,59
14057,D0428,2026-02-11 17:00:00,Firmware Crash,Minor,168
14058,D0428,2026-02-12 13:00:00,Firmware Crash,Minor,178
14059,D0428,2026-02-12 15:00:00,Firmware Crash,Minor,29
14060,D0428,2026-02-14 23:00:00,Communication Failure,Minor,210
14061,D0428,2026-02-16 02:00:00,Communication Failure,Minor,194
14062,D0428,2026-02-21 12:00:00,Firmware Crash,Minor,62
14063,D0428,2026-02-24 06:00:00,Communication Failure,Minor,50
14064,D0428,2026-02-24 12:00:00,Firmware Crash,Minor,79
14065,D0428,2026-02-27 17:00:00,Firmware Crash,Minor,182
14066,D0428,2026-03-01 12:00:00,Communication Failure,Minor,23
14067,D0428,2026-03-02 15:00:00,Firmware Crash,Minor,174
14068,D0428,2026-03-05 16:00:00,Firmware Crash,Minor,105
14069,D0428,2026-03-06 12:00:00,Firmware Crash,Minor,57
14070,D0428,2026-03-06 13:00:00,Communication Failure,Minor,223
14071,D0428,2026-03-06 15:00:00,Firmware Crash,Minor,176
14072,D0428,2026-03-11 15:00:00,Communication Failure,Minor,78
14073,D0428,2026-03-13 11:00:00,Communication Failure,Minor,231
14074,D0428,2026-03-14 12:00:00,Firmware Crash,Minor,57
14075,D0428,2026-03-14 15:00:00,Firmware Crash,Minor,73
14076,D0428,2026-03-22 15:00:00,Firmware Crash,Minor,89
14077,D0428,2026-03-23 03:00:00,Communication Failure,Minor,121
14078,D0428,2026-03-24 22:00:00,Communication Failure,Minor,77
14079,D0428,2026-03-26 23:00:00,Communication Failure,Minor,176
14080,D0428,2026-03-30 16:00:00,Communication Failure,Minor,48
14081,D0429,2026-01-07 14:00:00,Firmware Crash,Minor,155
14082,D0429,2026-01-21 03:00:00,Communication Failure,Minor,63
14083,D0429,2026-01-24 19:00:00,Communication Failure,Minor,79
14084,D0429,2026-01-27 14:00:00,Communication Failure,Minor,187
14085,D0429,2026-01-28 23:00:00,Communication Failure,Minor,12
14086,D0429,2026-02-01 11:00:00,Communication Failure,Minor,153
14087,D0429,2026-02-03 13:00:00,Firmware Crash,Minor,200
14088,D0429,2026-02-03 17:00:00,Firmware Crash,Minor,52
14089,D0429,2026-02-05 12:00:00,Communication Failure,Minor,135
14090,D0429,2026-02-08 04:00:00,Communication Failure,Minor,44
14091,D0429,2026-02-13 04:00:00,Communication Failure,Minor,87
14092,D0429,2026-02-15 15:00:00,Firmware Crash,Minor,97
14093,D0429,2026-02-18 14:00:00,Communication Failure,Minor,180
14094,D0429,2026-02-19 22:00:00,Communication Failure,Minor,100
14095,D0429,2026-02-20 16:00:00,Firmware Crash,Minor,124
14096,D0429,2026-02-23 14:00:00,Communication Failure,Minor,168
14097,D0429,2026-02-24 12:00:00,Communication Failure,Minor,201
14098,D0429,2026-03-01 18:00:00,Communication Failure,Minor,188
14099,D0429,2026-03-06 00:00:00,Communication Failure,Minor,74
14100,D0429,2026-03-06 12:00:00,Firmware Crash,Minor,11
14101,D0429,2026-03-12 14:00:00,Firmware Crash,Minor,178
14102,D0429,2026-03-14 10:00:00,Communication Failure,Minor,125
14103,D0429,2026-03-15 09:00:00,Communication Failure,Minor,51
14104,D0429,2026-03-17 11:00:00,Communication Failure,Minor,195
14105,D0429,2026-03-20 15:00:00,Firmware Crash,Minor,58
14106,D0429,2026-03-22 02:00:00,Communication Failure,Minor,47
14107,D0429,2026-03-22 17:00:00,Communication Failure,Minor,106
14108,D0429,2026-03-22 21:00:00,Communication Failure,Minor,37
14109,D0429,2026-03-24 13:00:00,Firmware Crash,Minor,116
14110,D0429,2026-03-31 17:00:00,Firmware Crash,Minor,132
14111,D0430,2026-01-02 16:00:00,Firmware Crash,Minor,200
14112,D0430,2026-01-04 14:00:00,Communication Failure,Minor,34
14113,D0430,2026-01-05 16:00:00,Firmware Crash,Minor,47
14114,D0430,2026-01-05 17:00:00,Firmware Crash,Minor,173
14115,D0430,2026-01-05 18:00:00,Communication Failure,Minor,130
14116,D0430,2026-01-10 01:00:00,Communication Failure,Minor,41
14117,D0430,2026-01-14 03:00:00,Communication Failure,Minor,98
14118,D0430,2026-01-18 09:00:00,Communication Failure,Minor,10
14119,D0430,2026-01-20 20:00:00,Communication Failure,Minor,116
14120,D0430,2026-01-25 17:00:00,Firmware Crash,Minor,143
14121,D0430,2026-01-30 13:00:00,Communication Failure,Minor,36
14122,D0430,2026-02-06 05:00:00,Communication Failure,Minor,43
14123,D0430,2026-02-06 17:00:00,Firmware Crash,Minor,147
14124,D0430,2026-02-08 17:00:00,Communication Failure,Minor,184
14125,D0430,2026-02-12 15:00:00,Communication Failure,Minor,182
14126,D0430,2026-02-14 17:00:00,Firmware Crash,Minor,61
14127,D0430,2026-02-17 22:00:00,Communication Failure,Minor,199
14128,D0430,2026-02-19 07:00:00,Communication Failure,Minor,213
14129,D0430,2026-02-23 12:00:00,Firmware Crash,Minor,91
14130,D0430,2026-02-24 22:00:00,Communication Failure,Minor,33
14131,D0430,2026-02-27 17:00:00,Firmware Crash,Minor,162
14132,D0430,2026-03-01 07:00:00,Communication Failure,Minor,13
14133,D0430,2026-03-06 12:00:00,Firmware Crash,Minor,166
14134,D0430,2026-03-14 07:00:00,Communication Failure,Minor,147
14135,D0430,2026-03-17 02:00:00,Communication Failure,Minor,169
14136,D0430,2026-03-19 15:00:00,Firmware Crash,Minor,184
14137,D0430,2026-03-20 17:00:00,Firmware Crash,Minor,95
14138,D0430,2026-03-20 18:00:00,Communication Failure,Minor,182
14139,D0430,2026-03-24 05:00:00,Communication Failure,Minor,94
14140,D0430,2026-03-26 00:00:00,Communication Failure,Minor,181
